User_ID,Cust_name,Product_ID,Gender,Age Group,Age,Marital_Status,State,Zone,Occupation,Product_Category,Orders,Amount,Status,unnamed1
U08873,Sophia Brown,P4673,Female,36-45,27,Single,Dammam,South,Student,Groceries,8,4282,,
U08874,Daniel Johnson,P2180,Male,55+,33,Single,California,North,Engineer,Beauty,1,25193,,
U08875,Sophia Smith,P5788,Female,46-55,58,Single,Medina,East,Student,Furniture,2,2219,,
U08876,David Johnson,P3542,Female,46-55,32,Single,Riyadh,North,Analyst,Sports,8,40418,,
U08877,Aisha Johnson,P3398,Female,26-35,28,Single,Makkah,Central,Teacher,Electronics,9,49290,,
U08878,Sara Garcia,P3458,Female,18-25,24,Married,Dammam,East,Sales,Sports,9,5457,,
U08879,Ali Brown,P9414,Female,46-55,50,Married,Jeddah,East,Accountant,Electronics,9,2902,,
U08880,Mohammed Brown,P2603,Male,26-35,59,Single,Medina,East,Accountant,Clothing,1,44790,,
U08881,Emily Khan,P6565,Male,36-45,32,Single,Riyadh,Central,Teacher,Groceries,4,8538,,
U08882,Aisha Brown,P3709,Female,26-35,51,Married,Dammam,South,Engineer,Sports,5,21565,,
U08883,Sophia Garcia,P7220,Male,18-25,43,Single,Makkah,South,Developer,Beauty,3,41832,,
U08884,John Johnson,P2650,Male,55+,54,Married,Mumbai,West,Engineer,Groceries,10,4963,,
U08885,Olivia Patel,P1020,Male,46-55,18,Single,Delhi,West,Engineer,Furniture,10,46512,,
U08886,Daniel Wilson,P5909,Male,55+,58,Married,Delhi,South,Engineer,Furniture,6,47273,,
U08887,Olivia Brown,P8059,Male,26-35,24,Single,Texas,Central,Teacher,Groceries,10,15001,,
U08888,Ahmed Patel,P4777,Female,55+,29,Single,Riyadh,West,Analyst,Clothing,1,4805,,
U08889,Ahmed Khan,P9450,Female,18-25,39,Married,Riyadh,Central,Student,Furniture,6,2896,,
U08890,Olivia Martinez,P3025,Male,26-35,49,Single,Dammam,Central,Developer,Beauty,8,40565,,
U08891,Aisha Wilson,P8170,Male,55+,19,Married,Makkah,Central,Student,Clothing,5,11244,,
U08892,Emily Khan,P3781,Male,18-25,26,Married,Mumbai,East,Student,Electronics,8,37034,,
U08893,Aisha Garcia,P5256,Male,55+,53,Married,Dammam,West,Manager,Clothing,10,49185,,
U08894,Michael Wilson,P1915,Female,36-45,50,Married,California,North,Accountant,Beauty,7,15080,,
U08895,Mohammed Khan,P8959,Male,18-25,55,Single,Delhi,South,Developer,Furniture,6,30496,,
U08896,John Martinez,P9014,Female,55+,41,Married,Mumbai,West,Teacher,Clothing,7,27278,,
U08897,Mohammed Lee,P3814,Male,18-25,42,Married,Jeddah,North,Engineer,Furniture,3,20532,,
U08898,Olivia Martinez,P4351,Female,46-55,19,Married,Dammam,Central,Teacher,Beauty,8,46596,,
U08899,David Brown,P8213,Female,26-35,39,Single,Makkah,Central,Analyst,Sports,9,35201,,
U08900,John Lee,P6085,Female,36-45,40,Single,Makkah,West,Manager,Groceries,6,39210,,
U08901,Emily Martinez,P5448,Male,26-35,26,Married,Mumbai,North,Developer,Furniture,5,12020,,
U08902,Daniel Lee,P4176,Male,36-45,21,Single,New York,East,Developer,Groceries,1,40377,,
U08903,Ali Brown,P6638,Female,55+,46,Single,Mumbai,North,Engineer,Sports,9,43446,,
U08904,Aisha Lee,P1792,Male,18-25,43,Single,Texas,West,Engineer,Electronics,2,24744,,
U08905,Sara Garcia,P4920,Female,55+,46,Single,Makkah,South,Analyst,Sports,5,48170,,
U08906,Mohammed Lee,P6994,Female,55+,53,Single,California,Central,Engineer,Beauty,8,5733,,
U08907,David Brown,P6451,Female,55+,18,Married,Jeddah,East,Developer,Electronics,2,36286,,
U08908,Emily Khan,P3888,Female,36-45,45,Married,Delhi,East,Manager,Clothing,1,12334,,
U08909,John Patel,P1109,Male,46-55,18,Married,California,North,Engineer,Sports,2,25361,,
U08910,Sophia Khan,P1853,Female,26-35,48,Single,New York,Central,Developer,Furniture,7,25146,,
U08911,Ahmed Smith,P4007,Male,55+,49,Married,Makkah,North,Manager,Electronics,1,36212,,
U08912,John Martinez,P9448,Male,46-55,32,Married,Riyadh,South,Student,Sports,6,9977,,
U08913,Mohammed Martinez,P5767,Male,26-35,34,Married,Delhi,West,Accountant,Beauty,8,21422,,
U08914,Aisha Martinez,P6336,Male,26-35,29,Married,New York,West,Sales,Groceries,6,10211,,
U08915,Michael Garcia,P6397,Female,26-35,18,Single,California,South,Teacher,Clothing,8,43017,,
U08916,Daniel Johnson,P6458,Male,46-55,20,Single,Jeddah,North,Sales,Electronics,6,44900,,
U08917,Ali Ahmed,P8005,Female,18-25,45,Single,Dammam,West,Student,Beauty,8,43403,,
U08918,Sophia Smith,P9281,Female,26-35,60,Married,Jeddah,South,Manager,Sports,6,8798,,
U08919,John Smith,P9963,Male,18-25,33,Single,Medina,North,Student,Groceries,4,44412,,
U08920,Olivia Ahmed,P4978,Male,36-45,38,Married,New York,North,Sales,Groceries,10,21716,,
U08921,Mohammed Martinez,P9248,Female,18-25,25,Married,Delhi,Central,Student,Sports,7,5013,,
U08922,Michael Brown,P9361,Male,36-45,19,Married,Makkah,North,Manager,Clothing,9,10092,,
U08923,David Wilson,P2630,Female,26-35,20,Married,Mumbai,Central,Accountant,Groceries,4,37418,,
U08924,Ali Martinez,P6033,Female,36-45,54,Married,New York,North,Manager,Groceries,4,6746,,
U08925,Aisha Wilson,P8005,Female,46-55,38,Married,Mumbai,North,Engineer,Groceries,9,12860,,
U08926,Ali Lee,P6058,Male,18-25,58,Single,Riyadh,Central,Teacher,Clothing,9,26159,,
U08927,Ahmed Patel,P9848,Male,46-55,28,Single,Texas,West,Developer,Groceries,8,37297,,
U08928,Sophia Wilson,P3484,Female,36-45,36,Single,Medina,South,Engineer,Furniture,3,11151,,
U08929,Olivia Smith,P2660,Female,36-45,42,Single,California,North,Student,Groceries,1,17305,,
U08930,Emily Garcia,P2452,Female,18-25,46,Single,Jeddah,East,Accountant,Clothing,5,3841,,
U08931,Michael Patel,P1912,Male,18-25,29,Single,California,South,Student,Groceries,7,46258,,
U08932,Aisha Johnson,P3246,Male,46-55,42,Single,California,Central,Sales,Clothing,6,27575,,
U08933,Emily Lee,P2147,Male,26-35,47,Married,Jeddah,North,Analyst,Clothing,3,39805,,
U08934,Sophia Brown,P7091,Male,36-45,39,Married,Dammam,South,Engineer,Clothing,3,46139,,
U08935,Sara Ahmed,P9272,Female,55+,58,Married,Makkah,East,Teacher,Electronics,10,20213,,
U08936,Michael Smith,P3770,Female,26-35,40,Married,Medina,East,Analyst,Electronics,8,40669,,
U08937,Mohammed Martinez,P8674,Female,36-45,23,Single,California,South,Sales,Sports,8,26794,,
U08938,John Khan,P1725,Male,55+,32,Married,Dammam,South,Analyst,Beauty,9,39134,,
U08939,Daniel Lee,P4049,Female,26-35,28,Single,Jeddah,South,Accountant,Furniture,1,15690,,
U08940,Ali Lee,P2428,Male,55+,26,Married,Medina,East,Accountant,Furniture,10,27061,,
U08941,David Ahmed,P3850,Male,55+,58,Single,Mumbai,North,Manager,Clothing,1,13399,,
U08942,Ahmed Lee,P6677,Female,55+,40,Single,Riyadh,South,Manager,Groceries,4,28792,,
U08943,Ali Ahmed,P2207,Female,46-55,43,Married,California,North,Accountant,Furniture,8,32386,,
U08944,David Patel,P3198,Female,55+,49,Single,Texas,East,Sales,Groceries,3,8499,,
U08945,Ahmed Wilson,P9545,Female,18-25,21,Married,New York,South,Developer,Furniture,4,9249,,
U08946,Sophia Patel,P8150,Male,55+,30,Single,Medina,West,Sales,Sports,6,35018,,
U08947,Michael Smith,P9882,Female,36-45,52,Married,Dammam,East,Teacher,Beauty,4,42109,,
U08948,Mohammed Martinez,P1511,Male,36-45,60,Single,Jeddah,South,Manager,Beauty,8,17546,,
U08949,Aisha Wilson,P5987,Female,36-45,19,Single,Makkah,Central,Developer,Clothing,10,15143,,
U08950,Emily Garcia,P9015,Male,46-55,55,Married,Jeddah,South,Accountant,Electronics,9,19177,,
U08951,Daniel Brown,P4894,Male,46-55,43,Single,New York,East,Sales,Beauty,2,47821,,
U08952,Emily Patel,P6229,Male,26-35,27,Single,Delhi,West,Engineer,Beauty,1,29452,,
U08953,Aisha Johnson,P8088,Female,55+,22,Single,Dammam,North,Manager,Furniture,2,47001,,
U08954,Ahmed Wilson,P9885,Male,46-55,48,Married,California,West,Teacher,Beauty,1,36500,,
U08955,Michael Ahmed,P3873,Male,46-55,57,Single,Dammam,Central,Student,Electronics,3,49389,,
U08956,Olivia Khan,P2314,Male,36-45,24,Single,Medina,South,Student,Clothing,4,47219,,
U08957,Sophia Brown,P8810,Male,26-35,48,Married,New York,North,Engineer,Clothing,4,9747,,
U08958,Olivia Garcia,P7485,Female,55+,41,Single,Texas,South,Sales,Sports,6,9356,,
U08959,Sara Khan,P2426,Female,46-55,36,Single,Dammam,East,Sales,Sports,8,34245,,
U08960,Ali Lee,P1107,Female,55+,21,Single,Makkah,Central,Sales,Groceries,10,7911,,
U08961,Ahmed Wilson,P6665,Male,46-55,47,Married,Medina,West,Sales,Groceries,5,20398,,
U08962,David Smith,P8922,Male,36-45,28,Single,Riyadh,South,Engineer,Furniture,7,43332,,
U08963,Ali Garcia,P4165,Male,18-25,19,Single,Jeddah,South,Teacher,Electronics,8,13203,,
U08964,Emily Martinez,P5357,Male,26-35,38,Single,Delhi,North,Analyst,Sports,3,9226,,
U08965,Olivia Khan,P9292,Female,36-45,55,Single,New York,West,Engineer,Sports,7,36461,,
U08966,Sara Martinez,P2929,Female,26-35,25,Married,Delhi,North,Sales,Sports,2,25460,,
U08967,Olivia Patel,P8101,Male,46-55,22,Single,Dammam,Central,Student,Beauty,10,47262,,
U08968,Aisha Lee,P6185,Female,46-55,51,Married,Riyadh,North,Engineer,Electronics,4,46869,,
U08969,John Khan,P9865,Female,18-25,18,Single,Medina,West,Analyst,Groceries,10,37616,,
U08970,Ahmed Martinez,P1535,Female,55+,41,Single,Riyadh,East,Developer,Furniture,1,21761,,
U08971,Olivia Johnson,P4813,Male,55+,25,Married,California,East,Analyst,Sports,1,10000,,
U08972,Michael Khan,P1373,Female,26-35,51,Single,Riyadh,South,Student,Groceries,2,24722,,
U08973,Sara Martinez,P8848,Female,55+,24,Married,Jeddah,West,Student,Groceries,1,38072,,
U08974,David Lee,P8586,Female,55+,54,Single,New York,West,Sales,Clothing,2,24402,,
U08975,Aisha Brown,P4412,Female,46-55,39,Married,Makkah,North,Student,Groceries,7,49504,,
U08976,Mohammed Martinez,P9410,Female,18-25,31,Single,Makkah,East,Manager,Furniture,9,41388,,
U08977,Ahmed Patel,P9319,Female,26-35,33,Married,Mumbai,North,Student,Sports,5,8079,,
U08978,John Brown,P9460,Female,36-45,37,Married,New York,Central,Engineer,Sports,9,27734,,
U08979,Emily Lee,P7096,Male,18-25,28,Married,Mumbai,West,Sales,Clothing,4,16782,,
U08980,David Smith,P6422,Male,36-45,29,Married,Texas,Central,Engineer,Sports,1,48301,,
U08981,Emily Brown,P4847,Female,18-25,40,Married,Dammam,West,Analyst,Beauty,6,3601,,
U08982,Michael Patel,P6363,Female,18-25,32,Single,Riyadh,East,Teacher,Sports,5,11417,,
U08983,Ahmed Garcia,P5667,Female,26-35,59,Married,Texas,Central,Engineer,Groceries,2,14375,,
U08984,Sara Lee,P1504,Male,36-45,60,Married,New York,West,Accountant,Furniture,7,48750,,
U08985,Michael Patel,P8632,Male,55+,31,Married,Mumbai,North,Developer,Clothing,8,20758,,
U08986,John Martinez,P9542,Female,46-55,56,Single,Mumbai,North,Student,Sports,8,44521,,
U08987,Aisha Khan,P7215,Female,18-25,23,Married,Mumbai,South,Engineer,Furniture,3,37131,,
U08988,Ali Garcia,P2453,Male,46-55,25,Married,California,West,Analyst,Sports,10,19305,,
U08989,Emily Patel,P7359,Female,36-45,36,Single,California,East,Analyst,Furniture,3,40905,,
U08990,Ahmed Wilson,P6366,Male,55+,35,Single,Makkah,West,Developer,Clothing,2,13726,,
U08991,Ahmed Smith,P6568,Female,55+,51,Married,Delhi,Central,Developer,Furniture,4,41953,,
U08992,David Patel,P6638,Female,46-55,26,Single,Jeddah,South,Accountant,Electronics,7,37035,,
U08993,Mohammed Ahmed,P3086,Male,26-35,32,Married,Dammam,East,Manager,Groceries,10,36104,,
U08994,Sophia Khan,P8884,Female,46-55,48,Married,Delhi,Central,Engineer,Groceries,6,23839,,
U08995,Olivia Johnson,P7836,Male,55+,47,Married,Medina,Central,Manager,Electronics,4,35420,,
U08996,Aisha Brown,P5508,Female,36-45,57,Married,New York,East,Engineer,Furniture,1,38254,,
U08997,David Wilson,P1497,Female,46-55,34,Single,Dammam,Central,Sales,Furniture,6,22159,,
U08998,Sara Johnson,P9239,Female,18-25,29,Married,Jeddah,East,Student,Sports,2,16906,,
U08999,David Martinez,P9992,Male,36-45,30,Married,Texas,East,Sales,Groceries,7,34933,,
U09000,Ahmed Khan,P8175,Male,36-45,53,Single,New York,East,Student,Sports,6,10017,,
U09001,Daniel Johnson,P8554,Male,55+,26,Single,New York,North,Developer,Beauty,5,45781,,
U09002,Olivia Patel,P3599,Female,18-25,24,Single,Makkah,West,Student,Groceries,2,7294,,
U09003,Michael Lee,P4822,Male,18-25,31,Married,Delhi,North,Developer,Groceries,1,32214,,
U09004,Olivia Martinez,P1137,Female,46-55,44,Single,Makkah,South,Analyst,Sports,7,9363,,
U09005,John Wilson,P8007,Female,26-35,56,Single,Mumbai,Central,Accountant,Groceries,1,33956,,
U09006,Ali Ahmed,P5441,Male,55+,44,Married,Texas,East,Accountant,Groceries,8,22779,,
U09007,Daniel Brown,P7020,Male,26-35,34,Single,Mumbai,East,Teacher,Electronics,7,39912,,
U09008,Emily Wilson,P2832,Male,18-25,55,Single,Medina,North,Accountant,Clothing,10,1041,,
U09009,Mohammed Ahmed,P1824,Male,26-35,28,Single,New York,West,Manager,Furniture,8,2947,,
U09010,David Patel,P2200,Male,55+,49,Married,Medina,East,Developer,Groceries,2,46391,,
U09011,Aisha Johnson,P3307,Female,26-35,58,Single,Riyadh,East,Accountant,Sports,9,45667,,
U09012,Olivia Martinez,P6049,Male,18-25,57,Married,Riyadh,North,Student,Sports,1,18662,,
U09013,Mohammed Wilson,P8046,Female,55+,27,Married,Riyadh,North,Developer,Beauty,4,9309,,
U09014,Sophia Wilson,P6785,Male,26-35,47,Single,Delhi,South,Manager,Clothing,8,47927,,
U09015,John Martinez,P5619,Male,55+,42,Married,Mumbai,Central,Engineer,Sports,8,18128,,
U09016,Ahmed Lee,P5676,Male,26-35,24,Married,New York,Central,Accountant,Electronics,6,15041,,
U09017,Emily Garcia,P4892,Male,26-35,28,Married,Medina,North,Manager,Furniture,1,22126,,
U09018,David Lee,P9412,Female,36-45,24,Married,California,Central,Analyst,Clothing,5,12496,,
U09019,Mohammed Martinez,P3373,Female,55+,54,Single,Jeddah,Central,Accountant,Sports,3,16742,,
U09020,Daniel Patel,P2468,Male,55+,58,Married,Dammam,West,Student,Beauty,2,12283,,
U09021,Michael Khan,P4331,Male,46-55,35,Single,Delhi,South,Engineer,Electronics,2,17390,,
U09022,Aisha Wilson,P5421,Male,26-35,52,Single,Riyadh,West,Teacher,Sports,10,18595,,
U09023,Daniel Garcia,P4134,Male,46-55,57,Single,Texas,East,Analyst,Clothing,1,40351,,
U09024,Olivia Ahmed,P6231,Female,46-55,29,Married,California,Central,Sales,Furniture,6,12352,,
U09025,Olivia Martinez,P4400,Female,26-35,40,Married,Medina,East,Student,Groceries,3,4068,,
U09026,David Martinez,P2116,Male,18-25,55,Single,Dammam,Central,Accountant,Beauty,7,43907,,
U09027,Sophia Lee,P6220,Male,26-35,39,Married,Delhi,East,Accountant,Groceries,3,26378,,
U09028,Sophia Smith,P6543,Male,26-35,45,Married,Dammam,East,Analyst,Sports,9,39821,,
U09029,David Lee,P3508,Male,55+,41,Married,Delhi,West,Teacher,Sports,6,47056,,
U09030,Michael Johnson,P6209,Female,26-35,25,Married,Delhi,South,Sales,Electronics,5,42756,,
U09031,Ahmed Johnson,P1011,Male,26-35,56,Married,Medina,North,Sales,Clothing,2,25533,,
U09032,Aisha Patel,P1747,Male,55+,25,Single,Makkah,West,Student,Electronics,4,42690,,
U09033,John Garcia,P5983,Male,55+,58,Single,Texas,Central,Sales,Clothing,3,14732,,
U09034,John Garcia,P3579,Male,36-45,39,Single,Dammam,Central,Accountant,Groceries,2,26490,,
U09035,John Wilson,P1639,Male,46-55,25,Married,Delhi,North,Engineer,Sports,8,41257,,
U09036,Emily Johnson,P7585,Male,26-35,48,Married,Texas,South,Teacher,Groceries,6,31367,,
U09037,Ahmed Smith,P3614,Male,36-45,39,Single,Delhi,North,Analyst,Groceries,3,14438,,
U09038,Olivia Brown,P5263,Female,46-55,41,Married,Medina,Central,Engineer,Furniture,7,30184,,
U09039,Aisha Lee,P6060,Male,18-25,26,Married,California,North,Analyst,Beauty,8,40047,,
U09040,Ahmed Johnson,P5569,Female,46-55,39,Single,Medina,Central,Student,Clothing,9,19574,,
U09041,Mohammed Brown,P8448,Male,26-35,49,Married,Riyadh,North,Manager,Beauty,8,13069,,
U09042,Sara Johnson,P7448,Male,46-55,55,Married,Medina,East,Engineer,Electronics,2,17055,,
U09043,Olivia Smith,P1219,Male,55+,22,Single,Makkah,Central,Teacher,Sports,1,23813,,
U09044,Aisha Smith,P1793,Male,36-45,48,Single,Jeddah,Central,Teacher,Electronics,9,2156,,
U09045,Sophia Wilson,P8879,Male,26-35,57,Married,Makkah,South,Teacher,Beauty,4,35648,,
U09046,Daniel Patel,P8123,Female,55+,38,Married,Dammam,West,Engineer,Groceries,1,34976,,
U09047,Mohammed Martinez,P7178,Male,26-35,57,Married,Mumbai,Central,Engineer,Electronics,8,34010,,
U09048,Michael Martinez,P2241,Male,26-35,48,Married,Jeddah,South,Engineer,Electronics,8,24921,,
U09049,Sara Patel,P7967,Male,36-45,38,Single,Jeddah,East,Manager,Groceries,8,19156,,
U09050,Aisha Wilson,P2228,Male,55+,58,Married,Texas,East,Student,Furniture,9,37228,,
U09051,Michael Garcia,P3476,Male,55+,50,Married,Mumbai,Central,Student,Furniture,6,38894,,
U09052,Mohammed Smith,P8565,Female,46-55,40,Single,Mumbai,West,Student,Furniture,3,19762,,
U09053,Daniel Ahmed,P5226,Female,26-35,37,Married,California,North,Student,Beauty,1,10216,,
U09054,David Martinez,P3461,Male,26-35,26,Married,Texas,South,Developer,Groceries,7,11119,,
U09055,Michael Martinez,P6695,Male,46-55,29,Married,Texas,East,Sales,Sports,4,31271,,
U09056,Daniel Smith,P7876,Male,26-35,23,Married,Makkah,South,Student,Clothing,4,43578,,
U09057,Emily Garcia,P2630,Male,55+,59,Married,Delhi,North,Student,Beauty,8,18280,,
U09058,Mohammed Wilson,P4776,Male,18-25,40,Married,California,North,Engineer,Sports,1,27026,,
U09059,Ahmed Wilson,P1086,Male,18-25,37,Married,New York,South,Sales,Clothing,6,38352,,
U09060,Olivia Johnson,P2770,Male,36-45,42,Married,Texas,West,Teacher,Electronics,10,34433,,
U09061,Ali Martinez,P4278,Male,18-25,47,Single,Makkah,Central,Analyst,Clothing,3,13963,,
U09062,Ahmed Garcia,P6721,Male,18-25,44,Married,Texas,West,Developer,Beauty,4,8740,,
U09063,Aisha Khan,P9755,Male,26-35,25,Single,California,South,Sales,Groceries,9,27982,,
U09064,Emily Patel,P1539,Male,18-25,18,Married,Texas,East,Developer,Groceries,8,1572,,
U09065,Aisha Martinez,P1422,Male,55+,18,Married,Dammam,Central,Sales,Sports,6,41891,,
U09066,Ali Ahmed,P6684,Female,46-55,44,Single,Dammam,Central,Engineer,Sports,4,47823,,
U09067,Sophia Ahmed,P1866,Female,18-25,25,Single,Mumbai,Central,Engineer,Groceries,3,35391,,
U09068,Michael Martinez,P2029,Male,46-55,36,Married,Delhi,North,Teacher,Beauty,2,37352,,
U09069,Sophia Patel,P4967,Female,26-35,25,Married,Dammam,East,Analyst,Sports,8,32871,,
U09070,Sophia Brown,P9562,Female,36-45,24,Single,New York,Central,Student,Sports,1,38130,,
U09071,Ahmed Garcia,P4337,Male,26-35,56,Single,California,North,Sales,Furniture,9,23615,,
U09072,Michael Martinez,P8384,Female,36-45,34,Single,New York,Central,Sales,Electronics,3,44381,,
U09073,Olivia Khan,P8793,Female,55+,32,Single,California,Central,Manager,Furniture,1,2766,,
U09074,Mohammed Garcia,P3696,Female,36-45,33,Single,Dammam,South,Teacher,Clothing,2,33657,,
U09075,John Wilson,P8428,Male,46-55,43,Married,Riyadh,Central,Student,Beauty,6,21018,,
U09076,David Garcia,P9215,Female,36-45,57,Single,Jeddah,North,Developer,Groceries,2,32463,,
U09077,Mohammed Khan,P9502,Male,46-55,31,Married,Texas,South,Engineer,Beauty,1,29511,,
U09078,Emily Khan,P2754,Female,18-25,21,Single,New York,South,Sales,Beauty,6,11283,,
U09079,John Brown,P9285,Female,46-55,35,Married,Makkah,North,Student,Electronics,3,41963,,
U09080,Ali Garcia,P1221,Female,36-45,43,Single,Jeddah,South,Manager,Sports,4,5716,,
U09081,Emily Lee,P7337,Male,18-25,50,Married,Riyadh,West,Teacher,Groceries,2,7412,,
U09082,Aisha Lee,P2107,Female,18-25,37,Single,New York,East,Accountant,Groceries,2,42610,,
U09083,Sara Khan,P6321,Female,26-35,46,Married,Jeddah,North,Accountant,Beauty,7,8692,,
U09084,Ali Johnson,P3082,Female,18-25,50,Single,Delhi,South,Engineer,Furniture,6,1280,,
U09085,Sara Patel,P4456,Male,26-35,18,Single,Medina,East,Manager,Furniture,2,26091,,
U09086,Mohammed Brown,P7467,Female,55+,49,Married,Riyadh,South,Sales,Groceries,5,17470,,
U09087,Sara Patel,P1220,Male,55+,21,Single,Makkah,South,Developer,Clothing,6,26405,,
U09088,Mohammed Johnson,P3998,Male,55+,37,Married,California,West,Sales,Furniture,3,18249,,
U09089,Olivia Brown,P1869,Male,26-35,26,Married,Mumbai,East,Developer,Furniture,9,42395,,
U09090,Sara Khan,P6989,Female,46-55,41,Single,California,North,Engineer,Beauty,4,33163,,
U09091,Emily Brown,P5614,Female,55+,43,Married,Riyadh,East,Accountant,Beauty,6,49431,,
U09092,David Smith,P2631,Female,36-45,21,Married,Delhi,North,Manager,Electronics,5,40361,,
U09093,John Martinez,P1750,Female,18-25,49,Single,Medina,Central,Student,Clothing,4,48308,,
U09094,John Khan,P9623,Male,26-35,46,Married,Makkah,South,Manager,Groceries,6,29882,,
U09095,Sophia Brown,P2280,Female,46-55,59,Single,Texas,South,Analyst,Groceries,6,34010,,
U09096,Michael Johnson,P8589,Female,55+,23,Married,Medina,West,Developer,Electronics,6,15602,,
U09097,Sara Smith,P1015,Male,18-25,39,Single,Delhi,South,Analyst,Clothing,2,16413,,
U09098,Michael Smith,P8587,Female,46-55,50,Married,New York,South,Accountant,Groceries,7,48804,,
U09099,Emily Lee,P2941,Female,46-55,22,Single,Medina,North,Teacher,Furniture,9,13278,,
U09100,Ali Khan,P9603,Female,26-35,44,Married,Makkah,West,Student,Sports,4,36556,,
U09101,Ahmed Johnson,P3191,Female,55+,34,Married,Medina,North,Sales,Clothing,6,19627,,
U09102,Sara Khan,P7715,Female,26-35,21,Single,Texas,South,Teacher,Sports,9,15865,,
U09103,David Ahmed,P5824,Female,36-45,43,Married,Jeddah,South,Student,Groceries,9,4311,,
U09104,Daniel Lee,P3570,Male,55+,42,Married,Delhi,East,Sales,Sports,2,2504,,
U09105,Ali Smith,P4944,Female,36-45,45,Single,Makkah,South,Sales,Clothing,10,31992,,
U09106,Ali Wilson,P4496,Male,36-45,42,Married,Delhi,West,Developer,Furniture,5,49092,,
U09107,Michael Smith,P2472,Female,55+,55,Single,Makkah,South,Student,Sports,8,30729,,
U09108,Sara Khan,P1185,Female,36-45,20,Single,Jeddah,North,Sales,Sports,10,736,,
U09109,Ali Brown,P9447,Male,46-55,23,Married,Medina,West,Accountant,Groceries,2,45636,,
U09110,Emily Khan,P7893,Male,18-25,40,Single,Delhi,South,Teacher,Beauty,5,7262,,
U09111,David Johnson,P9218,Male,55+,56,Married,Dammam,South,Analyst,Sports,3,34836,,
U09112,Mohammed Lee,P8761,Female,46-55,30,Single,Texas,South,Teacher,Clothing,4,44711,,
U09113,Emily Lee,P3668,Female,36-45,53,Single,Jeddah,South,Developer,Furniture,8,16965,,
U09114,John Smith,P8031,Female,26-35,21,Married,Riyadh,East,Teacher,Sports,8,7546,,
U09115,Olivia Smith,P1128,Female,26-35,34,Single,Jeddah,South,Teacher,Beauty,2,13437,,
U09116,Mohammed Khan,P7760,Female,18-25,35,Single,Jeddah,North,Student,Furniture,3,32640,,
U09117,Daniel Ahmed,P1492,Female,55+,21,Married,Delhi,North,Sales,Beauty,2,33407,,
U09118,Aisha Garcia,P3512,Female,18-25,27,Single,Medina,East,Teacher,Groceries,8,11586,,
U09119,David Wilson,P2507,Female,46-55,34,Married,California,North,Analyst,Groceries,2,4182,,
U09120,John Lee,P1856,Male,46-55,51,Single,Jeddah,North,Sales,Clothing,9,987,,
U09121,Olivia Brown,P3800,Male,36-45,29,Married,Texas,North,Sales,Beauty,5,34736,,
U09122,Ali Ahmed,P8151,Female,55+,38,Single,Jeddah,West,Analyst,Furniture,6,44658,,
U09123,Daniel Patel,P7767,Female,26-35,28,Married,Medina,North,Student,Clothing,8,33355,,
U09124,Sara Johnson,P3178,Female,18-25,41,Single,New York,South,Sales,Sports,1,45210,,
U09125,Ahmed Garcia,P9889,Male,55+,56,Married,Dammam,East,Accountant,Furniture,5,28482,,
U09126,Sophia Garcia,P6314,Male,26-35,40,Single,New York,Central,Engineer,Clothing,8,11668,,
U09127,David Brown,P5077,Female,36-45,47,Single,California,South,Student,Groceries,4,29214,,
U09128,David Johnson,P3362,Male,18-25,21,Single,Makkah,South,Developer,Sports,5,28256,,
U09129,Sophia Patel,P5604,Female,55+,25,Married,Riyadh,North,Accountant,Electronics,5,31021,,
U09130,Michael Khan,P2262,Female,26-35,50,Single,Makkah,North,Accountant,Sports,7,14819,,
U09131,Mohammed Johnson,P3032,Female,55+,58,Married,Jeddah,East,Analyst,Clothing,1,22705,,
U09132,Sara Garcia,P3446,Male,46-55,53,Married,Texas,North,Developer,Electronics,4,13850,,
U09133,Emily Wilson,P4226,Female,26-35,60,Single,New York,East,Analyst,Furniture,9,23475,,
U09134,Olivia Smith,P8190,Male,26-35,58,Married,Makkah,Central,Developer,Electronics,3,8930,,
U09135,David Lee,P6970,Male,55+,22,Married,Makkah,West,Analyst,Beauty,2,43107,,
U09136,Ahmed Ahmed,P6631,Female,36-45,44,Married,Makkah,East,Student,Sports,8,47727,,
U09137,David Khan,P4852,Male,36-45,42,Single,Texas,West,Student,Sports,10,24334,,
U09138,Michael Ahmed,P2691,Female,18-25,51,Married,New York,East,Analyst,Electronics,1,22070,,
U09139,John Johnson,P5792,Male,18-25,52,Married,Texas,Central,Student,Clothing,3,38494,,
U09140,David Johnson,P6456,Male,55+,25,Single,Mumbai,South,Manager,Groceries,4,31163,,
U09141,Daniel Khan,P4304,Male,18-25,28,Single,Dammam,West,Sales,Furniture,1,33139,,
U09142,Olivia Johnson,P9408,Female,18-25,40,Married,Mumbai,West,Analyst,Sports,7,37417,,
U09143,Ali Patel,P4710,Female,46-55,31,Married,Jeddah,North,Teacher,Clothing,10,44141,,
U09144,Aisha Garcia,P1207,Female,26-35,28,Married,Riyadh,South,Engineer,Furniture,4,11108,,
U09145,David Johnson,P6613,Female,46-55,19,Single,Delhi,West,Manager,Groceries,8,12409,,
U09146,Sara Wilson,P1026,Male,18-25,52,Single,Texas,North,Sales,Clothing,8,21442,,
U09147,Aisha Garcia,P5695,Female,46-55,57,Married,New York,Central,Teacher,Furniture,2,44867,,
